Category,Name,ID,Verbose ID,pValue,RAD51,ESCO2,PKMYT1,H1-5,TYMS,SPC24,EXO1,H3C7,UHRF1,E2F1,CDT1,MND1,MCM10,CLSPN,H3C3,KIF15,RRM2,DSCC1,H3C8,H3C2,PCLAF,ASF1B,CDCA5,H2AC12,E2F8,RAD54L,DTL,FAM111B,SPC25,CDC45
Domain,Acetyltransf_13,PF13880,domain_PF13880_Acetyltransf_13,0.0027823095771634300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,zf-C2H2_3,PF13878,domain_PF13878_zf-C2H2_3,0.0027823095771634300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,RIBORED_SMALL,PS00368,domain_PS00368_RIBORED_SMALL,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,SRA_YDG,IPR003105,domain_IPR003105_SRA_YDG,0.0027823095771634300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,RNR_small_fam,IPR000358,domain_IPR000358_RNR_small_fam,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,-,1.10.620.20,domain_1.10.620.20_-,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,YDG,PS51015,domain_PS51015_YDG,0.0027823095771634300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,RECA_3,PS50163,domain_PS50163_RECA_3,0.0027823095771634300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,SAD_SRA,PF02182,domain_PF02182_SAD_SRA,0.0027823095771634300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,TTD,PF12148,domain_PF12148_TTD,0.0027823095771634300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,-,2.30.280.10,domain_2.30.280.10_-,0.0027823095771634300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,ASF1_hist_chap,PF04729,domain_PF04729_ASF1_hist_chap,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Domain,RNR_small_AS,IPR030475,domain_IPR030475_RNR_small_AS,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,RNR_small,IPR033909,domain_IPR033909_RNR_small,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,TTD_dom,IPR021991,domain_IPR021991_TTD_dom,0.0027823095771634300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,-,2.60.40.1490,domain_2.60.40.1490_-,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Domain,HMMR_C,IPR031794,domain_IPR031794_HMMR_C,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,HMMR_C,PF15908,domain_PF15908_HMMR_C,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Ribonuc_red_sm,PF00268,domain_PF00268_Ribonuc_red_sm,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,ASF1-like,IPR006818,domain_IPR006818_ASF1-like,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Domain,RecA_monomer-monomer_interface,IPR020587,domain_IPR020587_RecA_monomer-monomer_interface,0.004170671555860140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPG_CS,IPR019974,domain_IPR019974_XPG_CS,0.004170671555860140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPG_I,PF00867,domain_PF00867_XPG_I,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,HhH2,IPR008918,domain_IPR008918_HhH2,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,HhH2,SM00279,domain_SM00279_HhH2,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,5-3_exonuclease_C,IPR020045,domain_IPR020045_5-3_exonuclease_C,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPG-I_dom,IPR006086,domain_IPR006086_XPG-I_dom,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPGN,SM00485,domain_SM00485_XPGN,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPG/Rad2,IPR006084,domain_IPR006084_XPG/Rad2,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPGI,SM00484,domain_SM00484_XPGI,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPG_1,PS00841,domain_PS00841_XPG_1,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPG_2,PS00842,domain_PS00842_XPG_2,0.005557174851357280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,DNA_repair_Rad51/TF_NusA_a-hlx,IPR010995,domain_IPR010995_DNA_repair_Rad51/TF_NusA_a-hlx,0.005557174851357280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPG_N,PF00752,domain_PF00752_XPG_N,0.006941821852566930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,XPG_DNA_repair_N,IPR006085,domain_IPR006085_XPG_DNA_repair_N,0.006941821852566930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,E2F_CC-MB,IPR032198,domain_IPR032198_E2F_CC-MB,0.008324614945503250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,E2F_CC-MB,PF16421,domain_PF16421_E2F_CC-MB,0.008324614945503250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Rad51_DMC1_RadA,IPR033925,domain_IPR033925_Rad51_DMC1_RadA,0.008324614945503250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,DNA_recomb/repair_RecA-like,IPR016467,domain_IPR016467_DNA_recomb/repair_RecA-like,0.008324614945503250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,UmuC,IPR001126,domain_IPR001126_UmuC,0.008324614945503250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,HHH,PF00633,domain_PF00633_HHH,0.00970555651328111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Hlx-hairpin-Hlx_DNA-bd_motif,IPR003583,domain_IPR003583_Hlx-hairpin-Hlx_DNA-bd_motif,0.00970555651328111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,RecA_ATP-bd,IPR020588,domain_IPR020588_RecA_ATP-bd,0.00970555651328111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,RECA_2,PS50162,domain_PS50162_RECA_2,0.00970555651328111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,DNA_recomb/repair_Rad51_C,IPR013632,domain_IPR013632_DNA_recomb/repair_Rad51_C,0.00970555651328111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,HhH_motif,IPR000445,domain_IPR000445_HhH_motif,0.00970555651328111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,HhH1,SM00278,domain_SM00278_HhH1,0.00970555651328111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Rad51,PF08423,domain_PF08423_Rad51,0.00970555651328111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Histone_H5,IPR005819,domain_IPR005819_Histone_H5,0.011084648936122500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,-,3.40.50.1010,domain_3.40.50.1010_-,0.016582574675248900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,H15,PS51504,domain_PS51504_H15,0.017952456971034200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,H15,SM00526,domain_SM00526_H15,0.017952456971034200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Linker_histone,PF00538,domain_PF00538_Linker_histone,0.017952456971034200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Histone_H1/H5_H15,IPR005818,domain_IPR005818_Histone_H1/H5_H15,0.019320504340886300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,PIN_domain-like,IPR029060,domain_IPR029060_PIN_domain-like,0.019320504340886300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Ferritin-like_SF,IPR009078,domain_IPR009078_Ferritin-like_SF,0.019320504340886300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Histone_H2A_CS,IPR032458,domain_IPR032458_Histone_H2A_CS,0.02068671914463330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Domain,Histone_H2A_C,IPR032454,domain_IPR032454_Histone_H2A_C,0.023413660478104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Domain,Histone_H2A_C,PF16211,domain_PF16211_Histone_H2A_C,0.023413660478104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Domain,-,2.30.30.30,domain_2.30.30.30_-,0.024774391712367400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Rib_L2_dom2,IPR014722,domain_IPR014722_Rib_L2_dom2,0.024774391712367400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,PUA-like_domain,IPR015947,domain_IPR015947_PUA-like_domain,0.026133299789523500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,HISTONE_H2A,PS00046,domain_PS00046_HISTONE_H2A,0.028845655851657400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pathway,REACTOME_CELL_CYCLE,M543,pathways_M543_REACTOME_CELL_CYCLE,1.15039793789668E-20,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1
Pathway,REACTOME_CELL_CYCLE_MITOTIC,M5336,pathways_M5336_REACTOME_CELL_CYCLE_MITOTIC,1.91957488482868E-14,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1
Pathway,REACTOME_CELL_CYCLE,MM14635,pathways_MM14635_REACTOME_CELL_CYCLE,1.36413315273426E-12,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Pathway,REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,M1040,pathways_M1040_REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,2.43659408623122E-09,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA,M39756,pathways_M39756_WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGE...,8.84674720209873E-09,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MEIOTIC_RECOMBINATION,M1011,pathways_M1011_REACTOME_MEIOTIC_RECOMBINATION,1.67982972344256E-08,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_DNA_REPLICATION_PRE_INITIATION,M27665,pathways_M27665_REACTOME_DNA_REPLICATION_PRE_INITIATION,1.9739218411984E-08,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Pathway,KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION,M47442,pathways_M47442_KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCR...,4.72732755239841E-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_DNA_REPLICATION,M1017,pathways_M1017_REACTOME_DNA_REPLICATION,6.04329255611183E-08,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_MEIOSIS,M529,pathways_M529_REACTOME_MEIOSIS,1.08459764535147E-07,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_DNA_METHYLATION,M27429,pathways_M27429_REACTOME_DNA_METHYLATION,1.49154675047184E-07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,M48028,pathways_M48028_REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATE...,2.3483733123401E-07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,M848,pathways_M848_REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,3.91946680360341E-07,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,M27234,pathways_M27234_REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,4.05180568885832E-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Pathway,WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,M39490,pathways_M39490_WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,4.89742801026979E-07,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_REPRODUCTION,M26956,pathways_M26956_REACTOME_REPRODUCTION,5.5378791513253E-07,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_INTERLEUKIN_7_SIGNALING,M542,pathways_M542_REACTOME_INTERLEUKIN_7_SIGNALING,7.01969634128878E-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_CELL_CYCLE_CHECKPOINTS,MM15388,pathways_MM15388_REACTOME_CELL_CYCLE_CHECKPOINTS,7.5255638153731E-07,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pathway,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,M27943,pathways_M27943_REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPO...,7.84789560093574E-07,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,WP_RETINOBLASTOMA_GENE_IN_CANCER,M39678,pathways_M39678_WP_RETINOBLASTOMA_GENE_IN_CANCER,8.2982144685415E-07,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_HDACS_DEACETYLATE_HISTONES,M27230,pathways_M27230_REACTOME_HDACS_DEACETYLATE_HISTONES,1.03077906538127E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Pathway,REACTOME_CELL_CYCLE_CHECKPOINTS,M16647,pathways_M16647_REACTOME_CELL_CYCLE_CHECKPOINTS,1.21308100201068E-06,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pathway,REACTOME_CELLULAR_SENESCENCE,M27188,pathways_M27188_REACTOME_CELLULAR_SENESCENCE,2.01244560425685E-06,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,WP_NF1_COPY_NUMBER_VARIATION_SYNDROME,M48084,pathways_M48084_WP_NF1_COPY_NUMBER_VARIATION_SYNDROME,2.14945268459265E-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HDMS_DEMETHYLATE_HISTONES,M27232,pathways_M27232_REACTOME_HDMS_DEMETHYLATE_HISTONES,2.692591464559E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HCMV_LATE_EVENTS,M29806,pathways_M29806_REACTOME_HCMV_LATE_EVENTS,2.92286583132358E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Pathway,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,M607,pathways_M607_REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,3.31470547454814E-06,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,M27186,pathways_M27186_REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,4.22183329240771E-06,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,M48019,pathways_M48019_REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,4.74304490114749E-06,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HCMV_EARLY_EVENTS,M29805,pathways_M29805_REACTOME_HCMV_EARLY_EVENTS,6.85475243169822E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Pathway,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,M4741,pathways_M4741_KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,7.10082886685922E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Pathway,REACTOME_HATS_ACETYLATE_HISTONES,M27233,pathways_M27233_REACTOME_HATS_ACETYLATE_HISTONES,7.88084950989201E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Pathway,REACTOME_G2_M_CHECKPOINTS,MM15383,pathways_MM15383_REACTOME_G2_M_CHECKPOINTS,8.15524868232191E-06,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,M27488,pathways_M27488_REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION...,8.24459033254028E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,M27342,pathways_M27342_REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESS...,8.75610990222274E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,M27658,pathways_M27658_REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIG...,9.29069091964863E-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,M48261,pathways_M48261_REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_...,1.04316639759758E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,M27231,pathways_M27231_REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,1.04316639759758E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,M27132,pathways_M27132_REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,1.16728379382924E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,M27166,pathways_M27166_REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,1.2332697907559E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_M_PHASE,M27662,pathways_M27662_REACTOME_M_PHASE,1.30239614147066E-05,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
Pathway,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,M27343,pathways_M27343_REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGU...,1.37344231427249E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HCMV_INFECTION,M29804,pathways_M29804_REACTOME_HCMV_INFECTION,1.49520590979232E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Pathway,REACTOME_S_PHASE,M3158,pathways_M3158_REACTOME_S_PHASE,1.54041775179267E-05,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Pathway,REACTOME_G2_M_CHECKPOINTS,M19381,pathways_M19381_REACTOME_G2_M_CHECKPOINTS,1.73205119357001E-05,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,M941,pathways_M941_REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVEL...,1.88760451350418E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,M27691,pathways_M27691_REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,2.82887998403762E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,M29668,pathways_M29668_REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRN...,2.82887998403762E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
